pitch_type,pitch_name,game_date,release_speed,player_name,batter,pitcher,events,description,zone,stand,p_throws,balls,strikes,game_year,umpire,game_pk,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,arm_angle
SI,Sinker,2026-04-10,95.2,"Ohtani, Shohei",660271,677958,,called_strike,1.0,L,R,0,0,2026,,823968,1,0,6.0,31.5
,,2026-04-10,,"Ohtani, Shohei",660271,681168,,automatic_ball,,L,R,1,0,2026,,823968,1,4,2.0,
,,2026-04-10,,"Ohtani, Shohei",660271,681168,,automatic_ball,,L,R,2,0,2026,,823968,1,4,2.0,
,,2026-04-10,,"Ohtani, Shohei",660271,681168,intent_walk,automatic_ball,,L,R,3,0,2026,,823968,1,4,2.0,
,,2026-04-10,,"Ohtani, Shohei",660271,681168,,automatic_ball,,L,R,0,0,2026,,823968,1,4,2.0,
SL,Slider,2026-04-08,92.1,"Ohtani, Shohei",660271,656302,hit_by_pitch,hit_by_pitch,14.0,L,R,0,2,2026,,822833,3,2,5.0,49.5
CH,Changeup,2026-04-08,86.5,"Ohtani, Shohei",660271,656302,,called_strike,3.0,L,R,0,1,2026,,822833,3,2,5.0,57.5
ST,Sweeper,2026-04-08,84.5,"Ohtani, Shohei",660271,656302,,foul,7.0,L,R,0,0,2026,,822833,3,2,5.0,45.3
FF,4-Seam Fastball,2026-04-08,99.4,"Ohtani, Shohei",660271,656302,strikeout,swinging_strike,12.0,L,R,3,2,2026,,822833,2,1,5.0,51.7
FF,4-Seam Fastball,2026-04-08,98.9,"Ohtani, Shohei",660271,656302,,ball,11.0,L,R,2,2,2026,,822833,2,1,5.0,47.2
SL,Slider,2026-04-08,90.0,"Ohtani, Shohei",660271,656302,,called_strike,6.0,L,R,2,1,2026,,822833,2,1,5.0,47.4
CH,Changeup,2026-04-08,87.7,"Ohtani, Shohei",660271,656302,,ball,13.0,L,R,1,1,2026,,822833,2,1,5.0,52.5
ST,Sweeper,2026-04-08,84.9,"Ohtani, Shohei",660271,656302,,called_strike,8.0,L,R,1,0,2026,,822833,2,1,5.0,45.2
CH,Changeup,2026-04-08,86.7,"Ohtani, Shohei",660271,656302,,ball,11.0,L,R,0,0,2026,,822833,2,1,5.0,53.8
ST,Sweeper,2026-04-08,82.3,"Ohtani, Shohei",660271,689254,field_out,hit_into_play,4.0,L,L,0,0,2026,,822833,1,3,1.0,38.7
FF,4-Seam Fastball,2026-04-08,97.1,"Ohtani, Shohei",660271,656302,walk,ball,12.0,L,R,3,1,2026,,822833,1,0,5.0,50.6
FF,4-Seam Fastball,2026-04-08,97.7,"Ohtani, Shohei",660271,656302,,called_strike,1.0,L,R,3,0,2026,,822833,1,0,5.0,52.0
FF,4-Seam Fastball,2026-04-08,97.2,"Ohtani, Shohei",660271,656546,strikeout,called_strike,5.0,L,R,1,2,2026,,822833,1,4,1.0,27.4
FF,4-Seam Fastball,2026-04-08,97.2,"Ohtani, Shohei",660271,656302,,ball,11.0,L,R,2,0,2026,,822833,1,0,5.0,51.8
FF,4-Seam Fastball,2026-04-08,96.3,"Ohtani, Shohei",660271,656546,,swinging_strike,12.0,L,R,1,1,2026,,822833,1,4,1.0,29.4
FF,4-Seam Fastball,2026-04-08,98.9,"Ohtani, Shohei",660271,656302,,ball,14.0,L,R,1,0,2026,,822833,1,0,5.0,54.8
FS,Split-Finger,2026-04-08,89.6,"Ohtani, Shohei",660271,656546,,ball,13.0,L,R,0,1,2026,,822833,1,4,1.0,28.4
KC,Knuckle Curve,2026-04-08,85.3,"Ohtani, Shohei",660271,656302,,ball,14.0,L,R,0,0,2026,,822833,1,0,5.0,53.9
FS,Split-Finger,2026-04-08,91.0,"Ohtani, Shohei",660271,656546,,swinging_strike,14.0,L,R,0,0,2026,,822833,1,4,1.0,26.9
FS,Split-Finger,2026-04-07,84.1,"Ohtani, Shohei",660271,592332,field_out,hit_into_play,14.0,L,R,0,2,2026,,822831,3,2,6.0,36.9
FS,Split-Finger,2026-04-07,84.1,"Ohtani, Shohei",660271,592332,,foul,14.0,L,R,0,2,2026,,822831,3,2,6.0,36.5
FS,Split-Finger,2026-04-07,83.4,"Ohtani, Shohei",660271,592332,,foul,7.0,L,R,0,1,2026,,822831,3,2,6.0,35.8
FF,4-Seam Fastball,2026-04-07,95.8,"Ohtani, Shohei",660271,592332,,called_strike,8.0,L,R,0,0,2026,,822831,3,2,6.0,38.5
FF,4-Seam Fastball,2026-04-07,93.7,"Ohtani, Shohei",660271,592332,single,hit_into_play,14.0,L,R,1,0,2026,,822831,2,1,6.0,40.4
FS,Split-Finger,2026-04-07,84.4,"Ohtani, Shohei",660271,592332,,blocked_ball,14.0,L,R,0,0,2026,,822831,2,1,6.0,37.4
ST,Sweeper,2026-04-07,82.7,"Ohtani, Shohei",660271,689254,field_out,hit_into_play,13.0,L,L,3,1,2026,,822831,1,3,3.0,41.3
FC,Cutter,2026-04-07,93.0,"Ohtani, Shohei",660271,689254,,ball,12.0,L,L,2,1,2026,,822831,1,3,3.0,36.7
ST,Sweeper,2026-04-07,84.4,"Ohtani, Shohei",660271,689254,,ball,13.0,L,L,1,1,2026,,822831,1,3,3.0,43.2
FC,Cutter,2026-04-07,92.3,"Ohtani, Shohei",660271,689254,,ball,11.0,L,L,0,1,2026,,822831,1,3,3.0,32.6
FC,Cutter,2026-04-07,91.6,"Ohtani, Shohei",660271,689254,,foul,4.0,L,L,0,0,2026,,822831,1,3,3.0,40.6
FF,4-Seam Fastball,2026-04-07,93.1,"Ohtani, Shohei",660271,592332,walk,ball,13.0,L,R,3,0,2026,,822831,1,0,6.0,42.1
FF,4-Seam Fastball,2026-04-07,95.7,"Ohtani, Shohei",660271,592332,,ball,13.0,L,R,2,0,2026,,822831,1,0,6.0,39.4
FF,4-Seam Fastball,2026-04-07,93.6,"Ohtani, Shohei",660271,592332,,ball,13.0,L,R,1,0,2026,,822831,1,0,6.0,40.2
FS,Split-Finger,2026-04-07,84.0,"Ohtani, Shohei",660271,592332,,ball,14.0,L,R,0,0,2026,,822831,1,0,6.0,38.8
,,2026-04-07,,"Ohtani, Shohei",660271,656546,,automatic_ball,,L,R,2,0,2026,,822831,1,4,4.0,
,,2026-04-07,,"Ohtani, Shohei",660271,656546,intent_walk,automatic_ball,,L,R,3,0,2026,,822831,1,4,4.0,
,,2026-04-07,,"Ohtani, Shohei",660271,656546,,automatic_ball,,L,R,1,0,2026,,822831,1,4,4.0,
,,2026-04-07,,"Ohtani, Shohei",660271,656546,,automatic_ball,,L,R,0,0,2026,,822831,1,4,4.0,
CU,Curveball,2026-04-06,76.8,"Ohtani, Shohei",660271,676596,field_out,hit_into_play,5.0,L,L,1,0,2026,,822832,2,2,,32.1
SI,Sinker,2026-04-06,89.6,"Ohtani, Shohei",660271,676596,,ball,13.0,L,L,0,0,2026,,822832,2,2,,30.5
CU,Curveball,2026-04-06,84.3,"Ohtani, Shohei",660271,667297,strikeout,called_strike,4.0,L,R,1,2,2026,,822832,1,4,2.0,50.3
SI,Sinker,2026-04-06,94.6,"Ohtani, Shohei",660271,667297,,foul,3.0,L,R,1,1,2026,,822832,1,4,2.0,46.0
CU,Curveball,2026-04-06,82.7,"Ohtani, Shohei",660271,667297,,foul,3.0,L,R,1,0,2026,,822832,1,4,2.0,50.9
CU,Curveball,2026-04-06,82.8,"Ohtani, Shohei",660271,667297,,ball,12.0,L,R,0,0,2026,,822832,1,4,2.0,52.6
FF,4-Seam Fastball,2026-04-06,96.3,"Ohtani, Shohei",660271,693686,strikeout,swinging_strike,12.0,L,R,0,2,2026,,822832,1,5,1.0,40.4
SI,Sinker,2026-04-06,96.6,"Ohtani, Shohei",660271,693686,,called_strike,12.0,L,R,0,1,2026,,822832,1,5,1.0,39.5
SL,Slider,2026-04-06,86.3,"Ohtani, Shohei",660271,693686,,foul,1.0,L,R,0,0,2026,,822832,1,5,1.0,40.1
SI,Sinker,2026-04-06,90.6,"Ohtani, Shohei",660271,676596,single,hit_into_play,7.0,L,L,2,2,2026,,822832,1,1,,33.7
SI,Sinker,2026-04-06,87.0,"Ohtani, Shohei",660271,573009,home_run,hit_into_play,14.0,L,L,2,1,2026,,822832,1,3,1.0,12.3
CH,Changeup,2026-04-06,81.9,"Ohtani, Shohei",660271,676596,,ball,13.0,L,L,1,2,2026,,822832,1,1,,22.7
SI,Sinker,2026-04-06,87.5,"Ohtani, Shohei",660271,573009,,called_strike,9.0,L,L,2,0,2026,,822832,1,3,1.0,13.5
CU,Curveball,2026-04-06,76.7,"Ohtani, Shohei",660271,676596,,swinging_strike,14.0,L,L,1,1,2026,,822832,1,1,,32.1
CH,Changeup,2026-04-06,83.8,"Ohtani, Shohei",660271,453286,field_out,hit_into_play,13.0,L,R,0,2,2026,,822832,1,0,6.0,28.5
SL,Slider,2026-04-06,88.2,"Ohtani, Shohei",660271,453286,,foul,12.0,L,R,0,1,2026,,822832,1,0,6.0,33.6
SI,Sinker,2026-04-06,88.1,"Ohtani, Shohei",660271,573009,,ball,12.0,L,L,1,0,2026,,822832,1,3,1.0,14.8
CU,Curveball,2026-04-06,77.0,"Ohtani, Shohei",660271,676596,,ball,14.0,L,L,0,1,2026,,822832,1,1,,30.0
FF,4-Seam Fastball,2026-04-06,92.7,"Ohtani, Shohei",660271,453286,,foul,5.0,L,R,0,0,2026,,822832,1,0,6.0,37.6
SI,Sinker,2026-04-06,86.7,"Ohtani, Shohei",660271,573009,,ball,14.0,L,L,0,0,2026,,822832,1,3,1.0,10.9
SI,Sinker,2026-04-06,89.5,"Ohtani, Shohei",660271,676596,,called_strike,5.0,L,L,0,0,2026,,822832,1,1,,25.2
FS,Split-Finger,2026-04-05,80.9,"Ohtani, Shohei",660271,656492,double,hit_into_play,14.0,L,L,1,2,2026,,822756,3,2,6.0,44.6
SI,Sinker,2026-04-05,91.3,"Ohtani, Shohei",660271,656492,,swinging_strike,12.0,L,L,1,1,2026,,822756,3,2,6.0,40.3
ST,Sweeper,2026-04-05,80.7,"Ohtani, Shohei",660271,656492,,ball,13.0,L,L,0,1,2026,,822756,3,2,6.0,43.6
CU,Curveball,2026-04-05,78.3,"Ohtani, Shohei",660271,656492,,called_strike,7.0,L,L,0,0,2026,,822756,3,2,6.0,51.8
FC,Cutter,2026-04-05,88.8,"Ohtani, Shohei",660271,656492,home_run,hit_into_play,8.0,L,L,2,1,2026,,822756,2,1,6.0,46.2
SI,Sinker,2026-04-05,91.5,"Ohtani, Shohei",660271,656492,,ball,14.0,L,L,1,1,2026,,822756,2,1,6.0,42.1
ST,Sweeper,2026-04-05,81.0,"Ohtani, Shohei",660271,656492,,ball,8.0,L,L,0,1,2026,,822756,2,1,6.0,48.8
FF,4-Seam Fastball,2026-04-05,91.3,"Ohtani, Shohei",660271,656492,,foul,3.0,L,L,0,0,2026,,822756,2,1,6.0,46.7
SI,Sinker,2026-04-05,88.2,"Ohtani, Shohei",660271,676571,field_out,hit_into_play,14.0,L,L,0,1,2026,,822756,1,3,4.0,12.8
ST,Sweeper,2026-04-05,76.9,"Ohtani, Shohei",660271,676571,,called_strike,9.0,L,L,0,0,2026,,822756,1,3,4.0,12.8
ST,Sweeper,2026-04-05,80.6,"Ohtani, Shohei",660271,656492,strikeout,swinging_strike,6.0,L,L,2,2,2026,,822756,1,0,6.0,51.4
FC,Cutter,2026-04-05,87.9,"Ohtani, Shohei",660271,656492,,called_strike,1.0,L,L,2,1,2026,,822756,1,0,6.0,47.4
FF,4-Seam Fastball,2026-04-05,96.9,"Ohtani, Shohei",660271,690925,sac_fly,hit_into_play,6.0,L,R,0,0,2026,,822756,1,4,4.0,52.2
FF,4-Seam Fastball,2026-04-05,91.5,"Ohtani, Shohei",660271,656492,,foul,4.0,L,L,2,0,2026,,822756,1,0,6.0,46.1
FC,Cutter,2026-04-05,88.2,"Ohtani, Shohei",660271,656492,,ball,13.0,L,L,1,0,2026,,822756,1,0,6.0,46.9
FF,4-Seam Fastball,2026-04-05,92.1,"Ohtani, Shohei",660271,656492,,ball,12.0,L,L,0,0,2026,,822756,1,0,6.0,44.7
FF,4-Seam Fastball,2026-04-04,93.0,"Ohtani, Shohei",660271,663623,strikeout,swinging_strike,12.0,L,R,0,2,2026,,822757,3,2,6.0,26.6
FF,4-Seam Fastball,2026-04-04,91.9,"Ohtani, Shohei",660271,663623,,swinging_strike,3.0,L,R,0,1,2026,,822757,3,2,6.0,20.4
CU,Curveball,2026-04-04,78.3,"Ohtani, Shohei",660271,663623,,swinging_strike,9.0,L,R,0,0,2026,,822757,3,2,6.0,25.6
FF,4-Seam Fastball,2026-04-04,93.4,"Ohtani, Shohei",660271,663623,single,hit_into_play,12.0,L,R,0,0,2026,,822757,2,1,6.0,27.2
FF,4-Seam Fastball,2026-04-04,94.8,"Ohtani, Shohei",660271,669371,field_out,hit_into_play,2.0,L,R,2,2,2026,,822757,1,5,3.0,23.2
FF,4-Seam Fastball,2026-04-04,93.6,"Ohtani, Shohei",660271,669371,,foul,4.0,L,R,2,1,2026,,822757,1,5,3.0,22.0
FF,4-Seam Fastball,2026-04-04,95.6,"Ohtani, Shohei",660271,695418,single,hit_into_play,8.0,L,R,2,2,2026,,822757,1,3,5.0,17.3
SL,Slider,2026-04-04,86.5,"Ohtani, Shohei",660271,695418,,ball,13.0,L,R,1,2,2026,,822757,1,3,5.0,22.0
ST,Sweeper,2026-04-04,82.3,"Ohtani, Shohei",660271,669371,,blocked_ball,14.0,L,R,1,1,2026,,822757,1,5,3.0,18.1
FF,4-Seam Fastball,2026-04-04,94.0,"Ohtani, Shohei",660271,669371,,called_strike,5.0,L,R,1,0,2026,,822757,1,5,3.0,20.4
FF,4-Seam Fastball,2026-04-04,93.9,"Ohtani, Shohei",660271,695418,,called_strike,8.0,L,R,1,1,2026,,822757,1,3,5.0,17.2
FF,4-Seam Fastball,2026-04-04,94.2,"Ohtani, Shohei",660271,669371,,ball,11.0,L,R,0,0,2026,,822757,1,5,3.0,22.3
FF,4-Seam Fastball,2026-04-04,93.3,"Ohtani, Shohei",660271,695418,,ball,14.0,L,R,0,1,2026,,822757,1,3,5.0,17.1
SL,Slider,2026-04-04,85.2,"Ohtani, Shohei",660271,695418,,called_strike,7.0,L,R,0,0,2026,,822757,1,3,5.0,19.7
SL,Slider,2026-04-04,87.4,"Ohtani, Shohei",660271,681402,strikeout,swinging_strike,14.0,L,R,0,2,2026,,822757,1,4,1.0,52.4
SL,Slider,2026-04-04,87.6,"Ohtani, Shohei",660271,681402,,swinging_strike,14.0,L,R,0,1,2026,,822757,1,4,1.0,51.2
SL,Slider,2026-04-04,86.8,"Ohtani, Shohei",660271,681402,,called_strike,7.0,L,R,0,0,2026,,822757,1,4,1.0,49.0
FF,4-Seam Fastball,2026-04-04,95.0,"Ohtani, Shohei",660271,663623,field_out,hit_into_play,8.0,L,R,0,2,2026,,822757,1,0,6.0,23.0
FF,4-Seam Fastball,2026-04-04,95.8,"Ohtani, Shohei",660271,663623,,foul,5.0,L,R,0,2,2026,,822757,1,0,6.0,24.7
FC,Cutter,2026-04-04,90.2,"Ohtani, Shohei",660271,663623,,called_strike,6.0,L,R,0,1,2026,,822757,1,0,6.0,19.9
FF,4-Seam Fastball,2026-04-04,93.6,"Ohtani, Shohei",660271,663623,,foul,4.0,L,R,0,0,2026,,822757,1,0,6.0,23.3
SI,Sinker,2026-04-03,92.7,"Ohtani, Shohei",660271,571945,single,hit_into_play,2.0,L,R,3,2,2026,,822758,3,2,6.0,36.6
SI,Sinker,2026-04-03,91.1,"Ohtani, Shohei",660271,571945,,swinging_strike,8.0,L,R,3,1,2026,,822758,3,2,6.0,38.5
CU,Curveball,2026-04-03,76.6,"Ohtani, Shohei",660271,571945,,ball,14.0,L,R,2,1,2026,,822758,3,2,6.0,48.3
SI,Sinker,2026-04-03,91.3,"Ohtani, Shohei",660271,571945,,ball,12.0,L,R,1,1,2026,,822758,3,2,6.0,43.7
SL,Slider,2026-04-03,87.0,"Ohtani, Shohei",660271,571945,,ball,14.0,L,R,0,1,2026,,822758,3,2,6.0,48.8
FF,4-Seam Fastball,2026-04-03,90.5,"Ohtani, Shohei",660271,571945,,swinging_strike,3.0,L,R,0,0,2026,,822758,3,2,6.0,45.1
CH,Changeup,2026-04-03,84.4,"Ohtani, Shohei",660271,571945,home_run,hit_into_play,8.0,L,R,1,0,2026,,822758,2,1,6.0,40.1
SL,Slider,2026-04-03,86.6,"Ohtani, Shohei",660271,571945,,ball,14.0,L,R,0,0,2026,,822758,2,1,6.0,48.8
CU,Curveball,2026-04-03,83.5,"Ohtani, Shohei",660271,686610,field_out,hit_into_play,4.0,L,L,0,2,2026,,822758,1,4,3.0,41.4
CU,Curveball,2026-04-03,83.3,"Ohtani, Shohei",660271,686610,,called_strike,4.0,L,L,0,1,2026,,822758,1,4,3.0,34.9
CU,Curveball,2026-04-03,83.2,"Ohtani, Shohei",660271,686610,,called_strike,7.0,L,L,0,0,2026,,822758,1,4,3.0,37.6
FF,4-Seam Fastball,2026-04-03,95.1,"Ohtani, Shohei",660271,701552,sac_fly,hit_into_play,6.0,L,R,1,0,2026,,822758,1,5,2.0,51.6
SL,Slider,2026-04-03,83.7,"Ohtani, Shohei",660271,701552,,blocked_ball,14.0,L,R,0,0,2026,,822758,1,5,2.0,45.3
FF,4-Seam Fastball,2026-04-03,97.0,"Ohtani, Shohei",660271,681402,strikeout,swinging_strike,2.0,L,R,0,2,2026,,822758,1,3,5.0,52.4
FF,4-Seam Fastball,2026-04-03,95.9,"Ohtani, Shohei",660271,681402,,called_strike,4.0,L,R,0,1,2026,,822758,1,3,5.0,51.6
FF,4-Seam Fastball,2026-04-03,95.8,"Ohtani, Shohei",660271,681402,,called_strike,5.0,L,R,0,0,2026,,822758,1,3,5.0,51.9
SI,Sinker,2026-04-03,90.6,"Ohtani, Shohei",660271,571945,strikeout,called_strike,6.0,L,R,3,2,2026,,822758,1,0,6.0,45.4
CH,Changeup,2026-04-03,85.5,"Ohtani, Shohei",660271,571945,,ball,13.0,L,R,2,2,2026,,822758,1,0,6.0,38.8
SL,Slider,2026-04-03,87.0,"Ohtani, Shohei",660271,571945,,ball,14.0,L,R,1,2,2026,,822758,1,0,6.0,47.2
CU,Curveball,2026-04-03,76.2,"Ohtani, Shohei",660271,571945,,ball,13.0,L,R,0,2,2026,,822758,1,0,6.0,52.7
SL,Slider,2026-04-03,87.0,"Ohtani, Shohei",660271,571945,,swinging_strike,14.0,L,R,0,1,2026,,822758,1,0,6.0,45.9
SI,Sinker,2026-04-03,91.8,"Ohtani, Shohei",660271,571945,,foul,4.0,L,R,0,0,2026,,822758,1,0,6.0,39.2
FC,Cutter,2026-04-01,92.8,"Ohtani, Shohei",660271,668909,grounded_into_double_play,hit_into_play,2.0,L,R,0,0,2026,,823970,3,2,5.0,26.2
CU,Curveball,2026-04-01,83.8,"Ohtani, Shohei",660271,668909,strikeout,foul_tip,13.0,L,R,1,2,2026,,823970,2,1,5.0,37.3
ST,Sweeper,2026-04-01,87.6,"Ohtani, Shohei",660271,668909,,ball,13.0,L,R,0,2,2026,,823970,2,1,5.0,29.1
CU,Curveball,2026-04-01,84.1,"Ohtani, Shohei",660271,668909,,foul,7.0,L,R,0,2,2026,,823970,2,1,5.0,35.6
CU,Curveball,2026-04-01,84.7,"Ohtani, Shohei",660271,668909,,foul,13.0,L,R,0,2,2026,,823970,2,1,5.0,38.7
CU,Curveball,2026-04-01,84.0,"Ohtani, Shohei",660271,668909,,swinging_strike,14.0,L,R,0,1,2026,,823970,2,1,5.0,39.4
FF,4-Seam Fastball,2026-04-01,98.3,"Ohtani, Shohei",660271,668909,,called_strike,6.0,L,R,0,0,2026,,823970,2,1,5.0,31.5
ST,Sweeper,2026-04-01,89.4,"Ohtani, Shohei",660271,668909,walk,ball,4.0,L,R,3,2,2026,,823970,1,0,5.0,29.3
FC,Cutter,2026-04-01,94.3,"Ohtani, Shohei",660271,668909,,called_strike,7.0,L,R,3,1,2026,,823970,1,0,5.0,27.2
FC,Cutter,2026-04-01,93.4,"Ohtani, Shohei",660271,668909,,ball,1.0,L,R,2,1,2026,,823970,1,0,5.0,27.0
CU,Curveball,2026-04-01,83.6,"Ohtani, Shohei",660271,681870,strikeout,swinging_strike,13.0,L,L,0,2,2026,,823970,1,3,2.0,54.7
ST,Sweeper,2026-04-01,88.7,"Ohtani, Shohei",660271,668909,,ball,14.0,L,R,1,1,2026,,823970,1,0,5.0,29.4
CU,Curveball,2026-04-01,82.0,"Ohtani, Shohei",660271,681870,,swinging_strike,13.0,L,L,0,1,2026,,823970,1,3,2.0,50.1
FF,4-Seam Fastball,2026-04-01,97.9,"Ohtani, Shohei",660271,668909,,foul,9.0,L,R,1,0,2026,,823970,1,0,5.0,34.9
CU,Curveball,2026-04-01,82.0,"Ohtani, Shohei",660271,681870,,called_strike,7.0,L,L,0,0,2026,,823970,1,3,2.0,50.5
FC,Cutter,2026-04-01,92.3,"Ohtani, Shohei",660271,668909,,ball,12.0,L,R,0,0,2026,,823970,1,0,5.0,27.9
CU,Curveball,2026-03-31,71.1,"Ohtani, Shohei",660271,663465,single,hit_into_play,12.0,L,L,0,0,2026,,823969,2,3,,51.8
FC,Cutter,2026-03-31,85.8,"Ohtani, Shohei",660271,676440,walk,ball,11.0,L,R,3,1,2026,,823969,2,1,5.0,57.4
FC,Cutter,2026-03-31,90.2,"Ohtani, Shohei",660271,676440,,ball,14.0,L,R,2,1,2026,,823969,2,1,5.0,51.3
SI,Sinker,2026-03-31,95.6,"Ohtani, Shohei",660271,676440,,ball,11.0,L,R,1,1,2026,,823969,2,1,5.0,50.1
FC,Cutter,2026-03-31,89.2,"Ohtani, Shohei",660271,676440,,foul,9.0,L,R,1,0,2026,,823969,2,1,5.0,52.3
CU,Curveball,2026-03-31,79.8,"Ohtani, Shohei",660271,676440,,ball,13.0,L,R,0,0,2026,,823969,2,1,5.0,55.1
FF,4-Seam Fastball,2026-03-31,92.0,"Ohtani, Shohei",660271,670036,strikeout,swinging_strike,2.0,L,R,0,2,2026,,823969,1,4,3.0,33.7
FC,Cutter,2026-03-31,90.7,"Ohtani, Shohei",660271,670036,,foul_tip,12.0,L,R,0,1,2026,,823969,1,4,3.0,41.2
